WorkerID,CurrentCompany,CurrentRole,IsTempProfile,WorkerJobSearchStatus,ConnectionPipelineStatus,ProfileAddedAt,ProfileAddedBy,TalentCommunitySource,TalentPoolCount,StarRating,State,Country,Economic Region,Population (2020),Coastline(WRI)(km),Coast/Area Ratio (WRI) (m/km2),Happiness Report,GWP Per Capita (2020),City,Postcode,RecruiterMessage,WorkerMessage,TotalResponseRate,LastCommunicatedAt,LastCommunicatedBy,CvStrength,ExperienceYears,Company
6887235,Marlow navigation,AB,FALSE,,Community,,,LinkedIn,,ThreeStarReview,NRW,Germany,EMEA,"83.783.942,00","3.624,00","10,40","6,985","46.208,43",Cologne,,,,,,,45,17,myCrew
6887077,Kitopi Italian Restaurant,Commi Chef,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Sharjah,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Sharjah,,,,,,,50,4,myCrew
6884673,Latam,Cabin Crew Member,FALSE,,Community,,,LinkedIn,,FourStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,,,,,,60,17,myCrew
6884098,Self employed,Self employed,FALSE,,Community,,,LinkedIn,,ThreeStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",San Roque,11312,,,,,,40,,myCrew
6883580,,,FALSE,,Community,,,LinkedIn,,FiveStarReview,GA,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",A Coruña,,,,,,,55,15,myCrew
6882559,Mcdonalds,Employed,FALSE,,Community,,,LinkedIn,,ThreeStarReview,GA,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,,,,,,40,,myCrew
6881049,N/A,Unhired,FALSE,,Community,,,LinkedIn,,FourStarReview,Harju County,Estonia,EMEA,"1.326.535,00","2.956,00","69,70","5,893","23.027,03",Tallinn,,,,,,,45,,myCrew
6879425,MAGMA RESTAURANT,,FALSE,,Community,,,LinkedIn,,FourStarReview,,Kuwait,EMEA,"4.270.571,00","756,00","42,40","6,021","24.811,77","Kuwait, Sharq",,,,,,,50,4,myCrew
6878974,CCL,staff chief engineer,FALSE,,Community,,,Indeed,,ThreeStarReview,Liguria,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Alassio,17021,,,,,,50,20,myCrew
6873030,Bernhard schulte Shipmanagement,2nd deck officer,FALSE,Open to Offers,Community,,,LinkedIn,,ThreeStarReview,MD,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,28037,,,,,,85,3,myCrew
6868568,Shangri-la Barr Al Jissah Resort&Spa,"Steward, Service Associate",FALSE,,Community,,,LinkedIn,,FourStarReview,Muscat Governorate,Oman,EMEA,"5.106.626,00","2.810,00","9,08",#N/A,"14.485,39",Muscat,,,,,,,50,,myCrew
6867725,Wholefoods market,Chef,FALSE,Available Now,Community,,,LinkedIn,,OneStarReview,Inglaterra,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Londres,,,,,,,55,8,myCrew
6864958,Pacific Gas,3rd Mate/Deckhand,FALSE,,Community,,,LinkedIn,,FourStarReview,Нувель-Акитэн,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Лимож,,,,,,,45,15,myCrew
6864444,SDPO,Chief Officer,FALSE,,Community,,,LinkedIn,,OneStarReview,Pomorskie,Poland,EMEA,"37.846.611,00","1.032,00","3,39","6,182","15.720,99",Słupsk,76,,,,,,65,13,myCrew
6864333,Rodhe Nielsen,Ch. Mate,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Mazowieckie,Poland,EMEA,"37.846.611,00","1.032,00","3,39","6,182","15.720,99",Warszawa,3,,,,,,40,,myCrew
6863363,,,FALSE,Available Now,Community,,,Careers Website,,FiveStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,50,,myCrew
6861642,M/Y Angel,Deck stew,FALSE,Available Soon,Community,,,LinkedIn,,FourStarReview,,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Chesterfield,,,,,,,65,4,myCrew
6860976,Turkish Embassy,"Chef, Event Planner",FALSE,,Community,,,LinkedIn,,FiveStarReview,Istanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Kartal,,,,,,,60,9,myCrew
6860430,Speak easy,Head chef,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Maldives,EMEA,"540.544,00","2.002,00","6,72",#N/A,"6.924,11",,,,,,,,40,,myCrew
6857312,Al abraaj,Head chef,FALSE,,Community,,,LinkedIn,,FiveStarReview,,Bahrain,EMEA,"1.701.575,00","255,00","336,00","6,199","20.409,95",manama,,,,,,,45,17,myCrew
6856863,Fourpoint by Sheraton hotel SZR dubai,Stewards,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Malta,EMEA,"441.543,00","198,00","627,00","6,726","27.884,64",,,,,,,,30,,myCrew
6856535,,,FALSE,Available Now,Community,,,LinkedIn,,TwoStarReview,Scotland,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Glasgow,,,,,,,35,,myCrew
6856296,Al Fakhar Restaurents,Indian Cook,FALSE,Available Now,Community,,,LinkedIn,,TwoStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",KRUSHANANDAPUR,,,,,,,65,17,myCrew
6856205,BC Agency,Ship Agent,FALSE,Available Now,Community,,,Careers Website,,OneStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,65,4,myCrew
6856023,Northern Star Diamonds,"Lead diver, Operations Manager",FALSE,,Community,,,LinkedIn,,TwoStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Casares,29690,,,,,,50,5,myCrew
6855457,"Edu Anywhere, Online",Web Consultant,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,GP,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Johannesburg,,,,,,,55,11,myCrew
6854998,Medrar international,Waiter,FALSE,,Community,,,LinkedIn,,OneStarReview,Riyadh Province,Saudi Arabia,EMEA,"34.813.871,00","7.572,00","3,52","6,375","20.110,32",Al Diriyah,,,,,,,30,,myCrew
6854836,Privet motor yacht,Dubrovnik,FALSE,,Community,,,LinkedIn,,FourStarReview,Gouvernorat de Mahdia,Tunisia,EMEA,"11.818.619,00","1.927,00","12,40","4,461","3.521,59",Mahdia,,,,,,,45,,myCrew
6854385,,STEEL WORKER,FALSE,Available Now,Community,,,LinkedIn,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,40,,myCrew
6851850,Arteria SA,Account Strategist,FALSE,,Community,,,LinkedIn,,FourStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,30,,myCrew
6850805,Hard rock café,Kitchen supervisor,FALSE,,Community,,,LinkedIn,,TwoStarReview,,Malta,EMEA,"441.543,00","198,00","627,00","6,726","27.884,64",Saint Paul's Bay,,,,,,,50,,myCrew
6850304,Al-Rashid Sons Company,Senior line cook,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Saudi Arabia,EMEA,"34.813.871,00","7.572,00","3,52","6,375","20.110,32","Almasiaf, Riyadh",,,,,,,50,5,myCrew
6849072,Lux Maldives,Steward,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Deira,,,,,,,55,8,myCrew
6848953,Carrefour,Supervisor,FALSE,,Community,,,LinkedIn,,FourStarReview,Abu Dhabi,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Abu Dhabi,,,,,,,65,3,myCrew
6848140,DB group,Bartender,FALSE,,Community,,,LinkedIn,,FiveStarReview,,Malta,EMEA,"441.543,00","198,00","627,00","6,726","27.884,64",Saint Paul's Bay,,,,,,,40,,myCrew
6846824,Grosvenor House Hotel west marina Dubai,Steward,FALSE,Available Now,Community,,,my-crew.com,,ThreeStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,35,,myCrew
6845663,Savoy,Waiter,FALSE,,Community,,,LinkedIn,,FiveStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,40,,myCrew
6844701,Bar.B.Q Nights,Cook,FALSE,Available Now,Community,,,LinkedIn,,OneStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",,,,,,,,70,5,myCrew
6843393,,,FALSE,,Community,,,LinkedIn,,FourStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai Investments Park,,,,,,,25,,myCrew
6842091,Le Royal Meridein Beach Resort & Spa,"Steward, Steward",FALSE,,Community,,,LinkedIn,,ThreeStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",DUBAI,,,,,,,50,5,myCrew
6841355,,,FALSE,Open to Offers,Community,,,LinkedIn,,FiveStarReview,Abu Dhabi,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Abu Dhabi,,,,,,,50,,myCrew
6840756,,Chief Stewardess,FALSE,,Community,,,Careers Website,,ThreeStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,70,2,myCrew
6840392,Private Yacht,Chief Mate,FALSE,,Community,,,my-crew.com,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,45,10,myCrew
6840160,Abdul hakim al shammary Group,Restaurant Shift Incharge,FALSE,,Community,,,LinkedIn,,TwoStarReview,Northern Governorate,Bahrain,EMEA,"1.701.575,00","255,00","336,00","6,199","20.409,95",A'ali,,,,,,,55,2,myCrew
6839823,Es saadi Marrakech Resort,Chef de projet marketing,FALSE,Open to Offers,Community,,,fr.linkedin.com,,ThreeStarReview,IDF,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Paris,,,,,,,60,4,myCrew
6837237,Paramount hotel,Demi chef,FALSE,,Community,,,LinkedIn,,FiveStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,45,9,myCrew
6836887,,,FALSE,,Community,,,LinkedIn,,TwoStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,35,,myCrew
6835962,,,FALSE,,Community,,,LinkedIn,,FourStarReview,Sharjah,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Sharjah,,,,,,,25,,myCrew
6835917,Ryanair,Cabin crew,FALSE,,Community,,,Careers Website,,ThreeStarReview,,Morocco,EMEA,"36.910.560,00","2.009,00","2,80","5,208","3.058,69",Casablanca,,,,,,,50,10,myCrew
6835910,Grana Restoran Gzira,Chef,FALSE,,Community,,,Careers Website,,TwoStarReview,,Malta,EMEA,"441.543,00","198,00","627,00","6,726","27.884,64",Gzira,,,,,,,40,,myCrew
6835829,M/Y Marita,"Deckhand, Sole Crew member",FALSE,,Community,,,LinkedIn,,OneStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,,,,,,60,,myCrew
6835660,S/Y Espiritu del Xarey,Rotational Captain,FALSE,Available Now,Community,,,Careers Website,,ThreeStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",VILADECANS,8840,,,,,,75,17,myCrew
6835618,City premier,Corporate Executive Chef,FALSE,,Community,,,LinkedIn,,TwoStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,35,28,myCrew
6835435,,newly promoted First Officer,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Qatar,EMEA,"2.881.053,00","909,00","78,50","6,374","50.124,39",Doha,,,,,,,55,7,myCrew
6835145,Royal Caribbean International,Deck cadet,FALSE,,Community,,,LinkedIn,,TwoStarReview,Николаевская область,Ukraine,EMEA,"43.733.762,00","4.953,00","8,55","4,332","3.724,94",Николаев,54000,,,,,,45,,myCrew
6835073,Rooms 475,Chef De Partie,FALSE,,Community,,,mt.linkedin.com,,ThreeStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Ras Al Khaimah,,,,,,,60,10,myCrew
6834580,N/A,N/A,FALSE,,Community,,,LinkedIn,,FourStarReview,,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",,,,,,,,45,3,myCrew
6834335,Private owner,VVIP cabin crew,FALSE,,Community,,,LinkedIn,,TwoStarReview,,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Martigues,13500,,,,,,40,,myCrew
6832961,,,FALSE,,Community,,,LinkedIn,,TwoStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,35,,myCrew
6832947,Cherry umhlanga,Sales assistant,FALSE,,Community,,,LinkedIn,,FiveStarReview,KZN,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Ballito,4399,,,,,,40,,myCrew
6832882,M h Alshaysa,Chef de partie,FALSE,Available Now,Community,,,LinkedIn,,FiveStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,45,7,myCrew
6832482,PADAKLOOF HOTEL,HOUSEKEEPING ROOM ATTENDANT,FALSE,,Community,,,LinkedIn,,FourStarReview,,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",,,,,,,,60,16,myCrew
6831250,Navios Tankers,Captain,FALSE,Available Soon,Community,,,LinkedIn,,FiveStarReview,VC,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Valencia,,,,,,,50,22,myCrew
6823849,GDR,System Engineer,FALSE,Available Now,Community,,,LinkedIn,,FourStarReview,PM,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,1,,0,8/31/2022 5:28,nick@m-yachts.com,60,9,myCrew
6823591,Private,Unemployed,FALSE,Available Now,Community,,,LinkedIn,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,45,,myCrew
6819081,,,FALSE,Available Now,Community,,,LinkedIn,,OneStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Cannes,,,,,,,35,,myCrew
6812252,Between jobs,Master Mariner,FALSE,Available Now,Community,,,Careers Website,,OneStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Benalmádena,,,,,,,65,,myCrew
6810165,Total night hours,,FALSE,,Community,,,LinkedIn,,TwoStarReview,England,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",,,,,,,,60,,myCrew
6799088,P&o,Resturant manager,FALSE,,Community,,,LinkedIn,,FiveStarReview,BY,Germany,EMEA,"83.783.942,00","3.624,00","10,40","6,985","46.208,43",Amberg,92224,,,,,,40,,myCrew
6797615,Wink,Business Development,FALSE,Open to Offers,Community,,,Careers Website,,TwoStarReview,Yerevan,Armenia,EMEA,"2.963.243,00","0,00","0,00","4,559","4.266,02",Yerevan,,,,,,,35,3,myCrew
6793900,Flydubai,Cabin crew,FALSE,Open to Offers,Community,,,LinkedIn,,FiveStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,45,,myCrew
6788492,,Private chef,FALSE,Available Soon,Community,,,LinkedIn,,FiveStarReview,Abu Dhabi,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Abu Dhabi,,,,,,,60,4,myCrew
6787734,June Homes,Hospitality and support manager for a real estate company,FALSE,,Community,,,Careers Website,,OneStarReview,,Greece,EMEA,"10.423.054,00","15.147,00","116,00","5,287","17.622,54",Athens,,,,,,,40,,myCrew
6785942,Beefcakes,"WAITER, BARMEN",FALSE,,Community,,,Google,,ThreeStarReview,,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Cape Town,,,,,,,50,3,myCrew
6784190,Nice,Nice,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Nice,,,,,,,40,,myCrew
6781535,,Front Office Supervisor,FALSE,Available Now,Community,,,LinkedIn,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,55,2,myCrew
6781009,Private Yacht,Captain,FALSE,,Community,,,LinkedIn,,TwoStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,30,,myCrew
6777200,,,FALSE,,Community,,,Careers Website,,ThreeStarReview,IDF,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Paris,,,,,,,35,,myCrew
6774784,,housekeeping,FALSE,,Community,,,es.linkedin.com,,FourStarReview,PM,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,45,3,myCrew
6761280,,Skipper,FALSE,,Community,,,LinkedIn,,ThreeStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,,,,,,50,,myCrew
6760725,,,FALSE,,Community,,,LinkedIn,,TwoStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,35,,myCrew
6759874,Catamaran Big Bay,1st mate on a 46 foot Catamaran,FALSE,Open to Offers,Community,,,Careers Website,,OneStarReview,Sardinia,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Cagliari,,,,,,,95,1,myCrew
6757105,ASM,Captain,FALSE,,Community,,,LinkedIn,,FiveStarReview,,Finland,EMEA,"5.540.720,00","31.119,00","102,00","7,769","48.744,99",Kokkola,,,,,,,40,,myCrew
6756968,Looking for job,Uae,FALSE,,Community,,,LinkedIn,,TwoStarReview,Sharjah,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Sharjah,,,,,,,45,5,myCrew
6755158,M/Y BURKUT,Captain,FALSE,,Community,,,LinkedIn,,TwoStarReview,,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,,,,,,65,26,myCrew
6752358,,,FALSE,,Community,,,Careers Website,,ThreeStarReview,Zadarska županija,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Zadar,,,,,,,35,,myCrew
6751985,Six senses,Head chef,FALSE,,Community,,,LinkedIn,,FourStarReview,PM,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,40,,myCrew
6751369,Fasano Trancoso,Developer,FALSE,,Community,,,LinkedIn,,TwoStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,45,9,myCrew
6751001,,,FALSE,,Community,,,es.linkedin.com,,TwoStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Marbella,,,,,,,50,,myCrew
6747322,Master - Windstar Cruises,,FALSE,,Community,,,Careers Website,,ThreeStarReview,Lancashire,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Colne,BB89PN,,,,,,60,16,myCrew
6743655,Alchemist,Master Mariner,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Liguria,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Genoa,,,,,,,60,37,myCrew
6743633,Xclusive yachts rentals,Crew,FALSE,,Community,,,Careers Website,,ThreeStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,,,,,,40,,myCrew
6741320,,,FALSE,,Community,,,LinkedIn,,TwoStarReview,,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",,,,,,,,25,,myCrew
6741284,Vroon offshore,1stmate,FALSE,,Community,,,LinkedIn,,FourStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,40,,myCrew
6741143,Grimaldi Euromed SpA,Second mate,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,Lazio,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Gaeta,4024,,,,,,55,5,myCrew
6741049,Trasmediterranea,Marine pilot captain,FALSE,,Community,,,LinkedIn,,FiveStarReview,GA,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",La Coruña,,,,,,,40,,myCrew
6741040,None,Unemployed,FALSE,,Community,,,LinkedIn,,ThreeStarReview,MD,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,,,,,,,55,2,myCrew
6740334,Matrix Ship Management Ltd,Captain,FALSE,,Community,,,LinkedIn,,TwoStarReview,Varna,Bulgaria,EMEA,"6.948.445,00","457,00","4,21","5,011","10.079,20",Varna,,,,,,,70,19,myCrew
6739994,Tony Lovec Yacht Management,Captain,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Cádiz,,,,,,,60,36,myCrew
6738974,,Captain,FALSE,Available Now,In Progress,,,LinkedIn,,TwoStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Seillans,83440,3,3,1,11/12/2022 09:24,nik@my-crew.com,90,22,myCrew
6738625,,"RYA PWC Instructor, RYA PPR Instructor",FALSE,,Community,,,LinkedIn,,OneStarReview,England,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Bourne,PE10,,,,,,55,14,myCrew
6737766,Thaim Trading,,FALSE,Available Now,Community,,,LinkedIn,,FiveStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Deira,,,,,,,40,12,myCrew
6736017,Wizz Air,Cabin Crew,FALSE,,Community,,,LinkedIn,,FourStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Torremolinos,,,,,,,50,5,myCrew
6734703,Macfarlanes LLP,Head chef,FALSE,,Community,,,Indeed,,TwoStarReview,,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",LONDON,SW8 3JH,,,,,,70,8,myCrew
6732664,Hilton,Chef de partie,FALSE,,Community,,,Careers Website,,FourStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Jaén,,,,,,,40,,myCrew
6732250,,,FALSE,,Community,,,LinkedIn,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,25,,myCrew
6730863,shipping company ``Enesel Limited'',Captain,FALSE,,Community,,,LinkedIn,,OneStarReview,Прованс — Альпы — Лазурный Берег,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Йер,83400,,,,,,60,10,myCrew
6725252,Relief,CAPTAIN,FALSE,Available Now,Community,,,Careers Website,,FourStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,50,10,myCrew
6720295,,,FALSE,,Community,,,LinkedIn,,ThreeStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,,,,,,25,,myCrew
6719759,Yachts,Captain,FALSE,,Community,,,LinkedIn,,ThreeStarReview,VC,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Valencia,,,,,,,40,6,myCrew
6717977,,,FALSE,,Community,,,LinkedIn,,FiveStarReview,GP,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Pretoria,,,,,,,25,,myCrew
6716859,Sun Sailing & Boat Delivery Ltd,Owner,FALSE,Available Soon,Community,,,LinkedIn,,TwoStarReview,District sud,Israel,EMEA,"8.655.535,00","205,00","9,54","7,139","44.168,94",Ashkelon,,,,,,,65,10,myCrew
6715964,,,FALSE,,Community,,,LinkedIn,,OneStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,,,,,,35,,myCrew
6715726,MSC,Aqua park cruise staff,FALSE,Open to Offers,Community,,,skyachtservices.de,,TwoStarReview,Sicily,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Messina,,,,,,,60,5,myCrew
6715255,,,FALSE,Available Soon,Community,,,LinkedIn,,FourStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",La Seyne-sur-Mer,83500,,,,,,35,,myCrew
6710741,Day work,Painter,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,Paris,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Saint-Ouen-sur-Seine,93400,,,,,,50,14,myCrew
6709231,,,FALSE,Available Now,Community,,,monster.co.uk,,TwoStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,70,,myCrew
6706145,Self Employed,Chief engineer 9000 kW,FALSE,Available Now,Community,,,Careers Website,,TwoStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,,,,,,45,34,myCrew
